ProviderMasterID1,Provider_ETQA Master_ID,Provider_ETQA Master_Status,Provider_ETQA Master_Provider_ETQA_ID,ProviderID,Provider Name,Group Provider,Postal address,Centre address,Telephone no,House Number,StreetName,Suburb,City,Postal Code,Provider_ETQA_ID,ETQAs_providers_ID,ETQAs_providers_ETQA,ETQAs_providers_Researcher,ETQAs_providers_Status,CourseMasterID1,Courses_ETQA Master_ID,Courses_ETQA Master_Courses_ID,Qualifications_ID,QualCode,QualName,NQF level,Qualification Type,Descriptor,Specialisation,etqas_courses_,Courses_ID,ETQAs_ID,ETQA_ID,ETQAs_Courses_ETQA,ETQAs_Courses_Researcher
8665,,,550,34,MCD Training Centre (Pty) Ltd (CAPE TOWN) (TP),,"P O Box 300, PAARDENEILAND 7420","Duncan Road (Next to Royal Yacht Club), Table Bay Harbour, CAPE TOWN, 7420",087 813-0038,,Duncan Road (Next to Royal Yacht Club),Table Bay Harbour,,7420,550,8,MerSETA,Nigel,Private,8665,,3995,4683,NLRD66773,Further Education And Training Certificate: Engineering Fabrication: Manufacturing And Engineering NQF Level 4,  Level 4,Further Education And Training Certificate,Engineering Fabrication,Manufacturing And Engineering NQF Level 4,,3995,8,16,MerSETA,Nigel
8674,,,1028,923,MECHANICAL TRAINING SCHOOL (Bellville South),,,,,,,,,,1028,8,MerSETA,Nigel,Private,8674,,4259,4925,SAQA ID 66509,"Further Education and Training Certificate: Air-conditioning, Refrigeration and Ventilation ",4,Further Education and Training Certificate,"Air-conditioning, Refrigeration and Ventilation ",,,4259,8,16,MerSETA,Nigel
8681,,,574,37,MIKES AUTO ELECTRICAL CC (Tokai),,"P O Box 53, PLUMSTEAD, 7801","217 Main Road, Tokai, CAPE TOWN, 7945",021 712-9267,217,Main Road,Tokai,,7945,574,8,MerSETA,Nigel,Private,8681,,3883,4570,NLRD22858,National Certificate in Autotronics: NQF Level 2,  Level 2,National Certificate,Autotronics,,,3883,8,16,MerSETA,Nigel
8682,,,574,37,MIKES AUTO ELECTRICAL CC (Tokai),,"P O Box 53, PLUMSTEAD, 7801","217 Main Road, Tokai, CAPE TOWN, 7945",021 712-9267,217,Main Road,Tokai,,7945,574,8,MerSETA,Nigel,Private,8682,,3885,4572,NLRD22859,National Certificate in Autotronics: NQF Level 3,  Level 3,National Certificate,Autotronics,,,3885,8,16,MerSETA,Nigel
8683,,,574,37,MIKES AUTO ELECTRICAL CC (Tokai),,"P O Box 53, PLUMSTEAD, 7801","217 Main Road, Tokai, CAPE TOWN, 7945",021 712-9267,217,Main Road,Tokai,,7945,574,8,MerSETA,Nigel,Private,8683,,3887,4574,NLRD22860,National Certificate : Autotronics NQF Level 4,  Level 4,National Certificate,Autotronics NQF Level 4,,,3887,8,16,MerSETA,Nigel
8684,,,574,37,MIKES AUTO ELECTRICAL CC (Tokai),,"P O Box 53, PLUMSTEAD, 7801","217 Main Road, Tokai, CAPE TOWN, 7945",021 712-9267,217,Main Road,Tokai,,7945,574,8,MerSETA,Nigel,Private,8684,,3889,4576,NLRD22861,National Certificate in Autotronics: NQF Level 5,  Level 5,National Certificate,Autotronics,,,3889,8,16,MerSETA,Nigel
8686,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8686,,3971,4660,NLRD58536,Further Education And Training Certificate: Welding Application And Practice NQF Level 4 (Reviewed),  Level 4,Further Education And Training Certificate,Welding Application And Practice NQF Level 4 (Reviewed),,,3971,8,16,MerSETA,Nigel
8687,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8687,,4331,4990,SP 0067/06-17,"Measure, cut and weld material in all positions",  Level 3,Skills Programme,"Measure, cut and weld material in all positions",,,4331,8,16,MerSETA,Nigel
8688,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8688,,4322,4982,SP 0014/06-17,Gas welding and cutting skills,  Level 2,Skills Programme,Gas welding and cutting skills,,,4322,8,16,MerSETA,Nigel
8689,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8689,,4325,4985,SP 0026/06-17,"Assemble, cut and arc weld workpieces",  Level 2,Skills Programme,"Assemble, cut and arc weld workpieces",,,4325,8,16,MerSETA,Nigel
8690,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8690,,4326,4986,SP 0045/06-17,Engineering processes and different welding techniques Level 2,  Level 2,Skills Programme,Engineering processes and different welding techniques,,,4326,8,16,MerSETA,Nigel
8691,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8691,,4327,4987,SP 0046/06-17,"Prepare,assemble and arc weld workpieces",  Level 2,Skills Programme,"Prepare,assemble and arc weld workpieces",,,4327,8,16,MerSETA,Nigel
8692,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8692,,4328,4988,SP 0047/06-17,"Prepare,assemble and arc weld workpieces",  Level 2,Skills Programme,"Prepare,assemble and arc weld workpieces",,,4328,8,16,MerSETA,Nigel
8693,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8693,,4329,4989,SP 0057/06-17,Argon Welding,  Level 3,Skills Programme,Argon Welding,,,4329,8,16,MerSETA,Nigel
8694,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8694,,4348,5004,SP 0194/07-17,Advanced Pipe Welding,  Level 4,Skills Programme,Advanced Pipe Welding,,,4348,8,16,MerSETA,Nigel
8695,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8695,,4349,5005,SP 0214/07-17,Advanced Stainless Steel And Aluminium Welding,  Level 4,Skills Programme,Advanced Stainless Steel And Aluminium Welding,,,4349,8,16,MerSETA,Nigel
8696,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8696,,4358,5013,SP 0302/09-17,Assistant Welder,  Level 2,Skills Programme,Assistant Welder,,,4358,8,16,MerSETA,Nigel
8697,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8697,,3966,4656,NLRD58535,National Certificate In Welding Application And Practice NQF Level 3 (Reviewed),  Level 3,National Certificate,Welding Application And Practice NQF Level 3 (Reviewed),,,3966,8,16,MerSETA,Nigel
8698,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8698,,3962,4652,NLRD58534,National Certificate In Welding Application And Practice NQF Level 2 (Reviewed),  Level 2,National Certificate,Welding Application And Practice NQF Level 2 (Reviewed),,,3962,8,16,MerSETA,Nigel
8699,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8699,,3930,4619,NLRD24213,National Certificate In Welding Application and Practice: NQF Level 3,  Level 3,National Certificate,Welding Application and Practice,,,3930,8,16,MerSETA,Nigel
8700,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8700,,3933,4622,NLRD24214,National Certificate In Welding Application and Practice: NQF Level 2,  Level 2,National Certificate,Welding Application and Practice,,,3933,8,16,MerSETA,Nigel
8701,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8701,,3935,4625,NLRD24216,National Certificate In Welding Application and Practice: NQF Level 4,  Level 4,National Certificate,Welding Application and Practice,,,3935,8,16,MerSETA,Nigel
8702,,,590,39,Molokutho Engineering Holding (Pty) Ltd T/A MTA - Mitchells Plain Training Academy (MITCHELLS PLAIN) (TP),,"P O Box 161, Soneike, KUILS RIVER, 7579","Denel Site, 100 Swartklip Road, MITCHELLS PLAIN, 7785",021 376-4794,100,Swartklip Road,Mitchells Plain,,7785,590,8,MerSETA,Nigel,Private,8702,,3938,4629,NLRD24455,National Certificate in servicing vehicles: NQF Level 2,  Level 2,National Certificate,servicing vehicles,,,3938,8,16,MerSETA,Nigel
8703,,,910,80,,,,,,,,,,,910,1,,,Private,8703,,3943,4633,NLRD24456,National Certificate in Maintaining Vehicles: NQF Level 3,  Level 3,National Certificate,Maintaining Vehicles,,,3943,8,16,MerSETA,Nigel
8704,,,606,41,MOTOR ELECTRODIESEL SERVICE (PTY) LTD (MOTOLEK) (Epping),,"P O Box 1027, EPPINDUST, 7475","2 Gunners Circle, Epping, CAPE TOWN, 7460",021 534-7065,2,Gunners Circle,Epping,,7460,606,8,MerSETA,Nigel,Private,8704,,3898,4585,NLRD23253,"National Certificate in Manufacturing, Engineering and Related Activities: NQF Level 1",  Level 1,National Certificate,"Manufacturing, Engineering and Related Activities",,,3898,8,16,MerSETA,Nigel
8705,,,606,41,MOTOR ELECTRODIESEL SERVICE (PTY) LTD (MOTOLEK) (Epping),,"P O Box 1027, EPPINDUST, 7475","2 Gunners Circle, Epping, CAPE TOWN, 7460",021 534-7065,2,Gunners Circle,Epping,,7460,606,8,MerSETA,Nigel,Private,8705,,3883,4570,NLRD22858,National Certificate in Autotronics: NQF Level 2,  Level 2,National Certificate,Autotronics,,,3883,8,16,MerSETA,Nigel
8706,,,606,41,MOTOR ELECTRODIESEL SERVICE (PTY) LTD (MOTOLEK) (Epping),,"P O Box 1027, EPPINDUST, 7475","2 Gunners Circle, Epping, CAPE TOWN, 7460",021 534-7065,2,Gunners Circle,Epping,,7460,606,8,MerSETA,Nigel,Private,8706,,3885,4572,NLRD22859,National Certificate in Autotronics: NQF Level 3,  Level 3,National Certificate,Autotronics,,,3885,8,16,MerSETA,Nigel
8707,,,606,41,MOTOR ELECTRODIESEL SERVICE (PTY) LTD (MOTOLEK) (Epping),,"P O Box 1027, EPPINDUST, 7475","2 Gunners Circle, Epping, CAPE TOWN, 7460",021 534-7065,2,Gunners Circle,Epping,,7460,606,8,MerSETA,Nigel,Private,8707,,3887,4574,NLRD22860,National Certificate : Autotronics NQF Level 4,  Level 4,National Certificate,Autotronics NQF Level 4,,,3887,8,16,MerSETA,Nigel
8708,,,614,42,MTD MANUFACTURING ENGINEERING (PTY) LTD T/A MICRO TOOL & DIE (Faure),,"P O Box 3980, SOMERSET WEST, 7131","Erf 585 - Old Faure Road, Faure, SOMERSET WEST, 7131",021 843 3988,Erf 585,Old Faure Road,Faure,,7131,614,8,MerSETA,Nigel,Private,8708,,3926,4613,NLRD23280,National Certificate in Mechanical Engineering (Tooling Manufacture): NQF Level 3,  Level 3,National Certificate,Mechanical Engineering (Tooling Manufacture),(Tooling Manufacture),,3926,8,16,MerSETA,Nigel
8709,,,614,42,MTD MANUFACTURING ENGINEERING (PTY) LTD T/A MICRO TOOL & DIE (Faure),,"P O Box 3980, SOMERSET WEST, 7131","Erf 585 - Old Faure Road, Faure, SOMERSET WEST, 7131",021 843 3988,Erf 585,Old Faure Road,Faure,,7131,614,8,MerSETA,Nigel,Private,8709,,3928,4615,NLRD23281,National Certificate In Mechanical Engineering (Tooling Manufacture) : NQF Level 4,  Level 4,National Certificate,Mechanical Engineering (Tooling Manufacture),(Tooling Manufacture),,3928,8,16,MerSETA,Nigel
8718,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8718,,3891,4578,NLRD22869,National Certificate in Engineering Fabrication: NQF Level 2,  Level 2,National Certificate,Engineering Fabrication,,,3891,8,16,MerSETA,Nigel
8719,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8719,,3894,4580,NLRD22870,National Certificate in Engineering Fabrication (Light OR Heavy): NQF Level 3,  Level 3,National Certificate,Engineering Fabrication (Light OR Heavy),(Light OR Heavy),,3894,8,16,MerSETA,Nigel
8720,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8720,,3896,4582,NLRD22871,National Certificate in Engineering Fabrication (Light OR Heavy): NQF Level 4,  Level 4,National Certificate,Engineering Fabrication (Light OR Heavy),(Light OR Heavy),,3896,8,16,MerSETA,Nigel
8721,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8721,,3938,4629,NLRD24455,National Certificate in servicing vehicles: NQF Level 2,  Level 2,National Certificate,servicing vehicles,,,3938,8,16,MerSETA,Nigel
8722,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8722,,3943,4633,NLRD24456,National Certificate in Maintaining Vehicles: NQF Level 3,  Level 3,National Certificate,Maintaining Vehicles,,,3943,8,16,MerSETA,Nigel
8723,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8723,,3918,4604,NLRD23277,National Certificate in Mechanical Engineering (Machining): NQF Level 2,  Level 2,National Certificate,Mechanical Engineering (Machining),(Machining),,3918,8,16,MerSETA,Nigel
8724,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8724,,3920,4607,NLRD23278,National Certificate in Mechanical Engineering (Machining): NQF Level 3,  Level 3,National Certificate,Mechanical Engineering (Machining),(Machining),,3920,8,16,MerSETA,Nigel
8725,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8725,,3923,4610,NLRD23279,National Certificate in Mechanical Engineering (Machining): NQF Level 4,  Level 4,National Certificate,Mechanical Engineering (Machining),(Machining),,3923,8,16,MerSETA,Nigel
8726,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8726,,3933,4622,NLRD24214,National Certificate In Welding Application and Practice: NQF Level 2,  Level 2,National Certificate,Welding Application and Practice,,,3933,8,16,MerSETA,Nigel
8727,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8727,,3930,4619,NLRD24213,National Certificate In Welding Application and Practice: NQF Level 3,  Level 3,National Certificate,Welding Application and Practice,,,3930,8,16,MerSETA,Nigel
8728,,,1079,986,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICE - POLLSMOOR PRODUCTION WORKSHOP (Tokai),,"Private Bag X4, TOKAI, 7966","Steenberg Road, Pollsmoor Prison Workshops, TOKAI, 7966",021 700-1261,,Steenberg Road,Tokai,,7966,1079,8,MerSETA,Nigel,Private,8728,,3935,4625,NLRD24216,National Certificate In Welding Application and Practice: NQF Level 4,  Level 4,National Certificate,Welding Application and Practice,,,3935,8,16,MerSETA,Nigel
8729,,,633,44,NEILs AUTOCARE (Montague Gardens),,"P O BOX 17, TABLE VIEW, 7439","9 - 4th Street, Montague Gardens, CAPE TOWN",021 552-6082,9,4th Street,Montague Gardens,,7741,633,8,MerSETA,Nigel,Private,8729,,3943,4633,NLRD24456,National Certificate in Maintaining Vehicles: NQF Level 3,  Level 3,National Certificate,Maintaining Vehicles,,,3943,8,16,MerSETA,Nigel
8730,,,633,44,NEILs AUTOCARE (Montague Gardens),,"P O BOX 17, TABLE VIEW, 7439","9 - 4th Street, Montague Gardens, CAPE TOWN",021 552-6082,9,4th Street,Montague Gardens,,7741,633,8,MerSETA,Nigel,Private,8730,,3938,4629,NLRD24455,National Certificate in servicing vehicles: NQF Level 2,  Level 2,National Certificate,servicing vehicles,,,3938,8,16,MerSETA,Nigel
8732,,,640,45,Noluthando Training Industries (CAPE TOWN) TP,Noluthando Training Industries,,"Jef Masemola Road, Greenpoint , Khayelitsha, 7784 ","27(0)21-3646243,",,Jef Masemola Road,Khayelitsha,,7784 ,640,8,MerSETA,Nigel,Private,8732,,4254,4920,SAQA ID 57881,National Certificate: Welding Application and Practice ,2,National Certificate,Welding Application and Practice ,,,4254,8,16,MerSETA,Nigel
8790,,,653,47,Northlink College - Bellville Campus (BELLVILLE) (TP),Northlink College,"Private Bag X1, PANORAMA, 7506","80 Voortrekker Road, BELLVILLE, 7530",27 21 970 9200,80,Voortrekker Road,Bellville,,7530,653,8,MerSETA,Nigel,Private,8790,,4173,4845,SAQA ID 23253,"National Certificate (GETC): Manufacturing, Engineering and Related Activities ",1,National Certificate (GETC),"Manufacturing, Engineering and Related Activities ",,,4173,8,16,MerSETA,Nigel
8809,,,653,47,Northlink College - Bellville Campus (BELLVILLE) (TP),Northlink College,"Private Bag X1, PANORAMA, 7506","80 Voortrekker Road, BELLVILLE, 7530",27 21 970 9200,80,Voortrekker Road,Bellville,,7530,653,8,MerSETA,Nigel,Private,8809,,4252,4919,SAQA ID 49689,National Certificate: Automotive Repair and Maintenance ,2,National Certificate,Automotive Repair and Maintenance ,,,4252,8,16,MerSETA,Nigel
8815,,,653,47,Northlink College - Bellville Campus (BELLVILLE) (TP),Northlink College,"Private Bag X1, PANORAMA, 7506","80 Voortrekker Road, BELLVILLE, 7530",27 21 970 9200,80,Voortrekker Road,Bellville,,7530,653,8,MerSETA,Nigel,Private,8815,,4254,4920,SAQA ID 57881,National Certificate: Welding Application and Practice ,2,National Certificate,Welding Application and Practice ,,,4254,8,16,MerSETA,Nigel
8817,,,662,48,Northlink College - Wingfield Campus (BELLVILLE) (TP),Northlink College,"Private Bag X1, PANORAMA, 7506","80 Voortrekker Road, BELLVILLE, 7530",27 21 970 9200,80,Voortrekker Road,Bellville,,7530,662,8,MerSETA,Nigel,Private,8817,,4173,4845,SAQA ID 23253,"National Certificate (GETC): Manufacturing, Engineering and Related Activities ",1,National Certificate (GETC),"Manufacturing, Engineering and Related Activities ",,,4173,8,16,MerSETA,Nigel
