ProviderMasterID1,ID,Enrolled,Wrote exams,Passed,Status,Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Field,Provider_ETQA_ID
9366,,,,,,4920,SAQA ID 57881,National Certificate: Welding Application and Practice ,,2,,,,,442
9440,,,,,,4585,NLRD23253,"National Certificate in Manufacturing, Engineering and Related Activities: NQF Level 1",,  Level 1,,,,,910
9441,,,,,,4633,NLRD24456,National Certificate in Maintaining Vehicles: NQF Level 3,,  Level 3,,,,,444
9442,,,,,,4629,NLRD24455,National Certificate in servicing vehicles: NQF Level 2,,  Level 2,,,,,444
9443,,,,,,4604,NLRD23277,National Certificate in Mechanical Engineering (Machining): NQF Level 2,,  Level 2,,,,,446
9444,,,,,,4607,NLRD23278,National Certificate in Mechanical Engineering (Machining): NQF Level 3,,  Level 3,,,,,446
9445,,,,,,4610,NLRD23279,National Certificate in Mechanical Engineering (Machining): NQF Level 4,,  Level 4,,,,,446
9446,,,,,,4585,NLRD23253,"National Certificate in Manufacturing, Engineering and Related Activities: NQF Level 1",,  Level 1,,,,,447
9447,,,,,,4591,NLRD23255,National Certificate in Mechanical Engineering (Fitting and Machining): NQF Level 3,,  Level 3,,,,,447
9448,,,,,,4593,NLRD23256,National Certificate in Mechanical Engineering (Fitting and Machining): NQF Level 4(Fitting & Turner) Revised,,  Level 4,,,,,447
9449,,,,,,4596,NLRD23273,National Certificate in Mechanical Engineering (Fitting): NQF Level 2 (Fitter),,  Level 2,,,,,447
9450,,,,,,4599,NLRD23274,National Certificate in Mechanical Engineering (Fitting): NQF Level 3,,  Level 3,,,,,447
9451,,,,,,4601,NLRD23275,National Certificate in Mechanical Engineering (Fitting): NQF Level 4,,  Level 4,,,,,447
9452,,,,,,4604,NLRD23277,National Certificate in Mechanical Engineering (Machining): NQF Level 2,,  Level 2,,,,,447
9453,,,,,,4607,NLRD23278,National Certificate in Mechanical Engineering (Machining): NQF Level 3,,  Level 3,,,,,447
9454,,,,,,4610,NLRD23279,National Certificate in Mechanical Engineering (Machining): NQF Level 4,,  Level 4,,,,,447
9455,,,,,,4589,NLRD23254,National Certificate in Mechanical Engineering (Fitting and Machining): NQF Level 2 (Fitter & Turner),,  Level 2,,,,,447
9456,,,,,,4920,SAQA ID 57881,National Certificate: Welding Application and Practice ,,2,,,,,447
9458,,,,,,4578,NLRD22869,National Certificate in Engineering Fabrication: NQF Level 2,,  Level 2,,,,,448
9459,,,,,,4580,NLRD22870,National Certificate in Engineering Fabrication (Light OR Heavy): NQF Level 3,,  Level 3,,,,,448
9460,,,,,,4582,NLRD22871,National Certificate in Engineering Fabrication (Light OR Heavy): NQF Level 4,,  Level 4,,,,,448
9461,,,,,,4585,NLRD23253,"National Certificate in Manufacturing, Engineering and Related Activities: NQF Level 1",,  Level 1,,,,,448
9462,,,,,,4604,NLRD23277,National Certificate in Mechanical Engineering (Machining): NQF Level 2,,  Level 2,,,,,448
9463,,,,,,4607,NLRD23278,National Certificate in Mechanical Engineering (Machining): NQF Level 3,,  Level 3,,,,,448
9464,,,,,,4612,NLRD23279,National Certificate in Mechanical Engineering (Machining): NQF Level 4,,Level 4,,,,,448
9465,,,,,,4923,SAQA ID 58799,Further Education and Training Certificate: Production Technology ,,4,FETC,,,,449
9466,,,,,,4921,SAQA ID 58781,National Certificate: Production Technology ,,2,,,,,449
9468,,,,,,4922,SAQA ID 58785,National Certificate: Production Technology ,,3,,,,,449
9469,,,,,,4926,SAQA ID 71950,National Certificate: Automotive Components: Manufacturing and Assembly ,,2,,,,,449
9470,,,,,,4927,SAQA ID 71969,National Certificate: Automotive Components: Manufacturing and Assembly ,,TBA L5 2009,,,,,449
9473,,,,,,4585,NLRD23253,"National Certificate in Manufacturing, Engineering and Related Activities: NQF Level 1",,  Level 1,,,,,450
9474,,,,,,4549,NLRD20719,National Certificate in Aircon Refrigeration Ventilation: NQF Level 2,,  Level 2,,,,,450
9475,,,,,,4550,NLRD20720,National Certificate in Aircon Refrigeration Ventilation: NQF Level 3,,  Level 3,,,,,450
9476,,,,,,4551,NLRD20721,National Certificate in Aircon Refrigeration Ventilation: NQF Level 4,,  Level 4,,,,,450
9477,,,,,,4552,NLRD20722,National Certificate in Aircon Refrigeration Ventilation: NQF Level 5,,  Level 5,,,,,450
9478,,,,,,4610,NLRD23279,National Certificate in Mechanical Engineering (Machining): NQF Level 4,,  Level 4,,,,,451
9479,,,,,,4560,NLRD21014,National Certificate in Metal and Engineering Manufacturing Processes: NQF Level 2,,  Level 2,,,,,451
9480,,,,,,4562,NLRD21015,National Certificate in Metal and Engineering Manufacturing Processes: NQF Level 3,,  Level 3,,,,,451
9481,,,,,,4564,NLRD21016,National Certificate in Metal and Engineering Manufacturing Processes: NQF Level 4,,  Level 4,,,,,451
9482,1,,,,,2901,23626,National Certificate Fitting and Turning,,,,,,,910
9483,,,,,,2903,23630,National Cetificate Plater/Boilermaker,,,,,,,910
9484,,,,,,2904,23631,National Certificate Plater/welder,,,,,,,1066
9485,,,,,,2900,23626,National Certificate Electrical,,,,,,,1066
9486,,,,,,2902,23626,National Certificate Instrument Mechanician,,,,,,,1066
9487,2,,,,,2809,21844,National Certifcate Jewellery Manufacturing in a Mass Production Environment,,L3,,,,,613
9488,,,,,,3472,65049,National certifcate Jewellery Manufacturing,,L2,,,,,613
9489,,,,,,3478,65209,National Certificate Jewellery Manufacturing,,L3,,,,,613
9490,,,,,,3374,57875,FETC: Jewllery Designing,,L4,FETC,Jewellery,Designing,,613
9491,,,,,,3375,57876,FETC: Jewellery Manufacturing Operations,,L4,FETC,Jewellery,Manufacturing Operations,,613
9492,,,,,,469,,OHS Rep Skills Programming,,,,Skills Programmes (Enquire from campus whether it is being offered),,,613
9493,,,,,,3384,58274,FETC: Jewellery Setting Processes,,L4,FETC,Jewellery,Setting Processes,,613
9494,3,,,,,3471,65049,National Certifcate Jewellery,,L2,,,,,1080
9495,,,,,,3477,65209,National certifcate Jewellery Manufacturing,,L3,,,,,1080
9496,,,,,,3376,57876,FETC: Jewlery Manufacturing Operations,,L4,FETC,Jewellery,Manufacturing Operations,,1080
9497,,,,,Skills Programme,36,,And all Artisan Related Skills Programmes of the above qualifications,,,,,,,1080
9498,4,,,,Skills Programme,541,,Skills Programme: Basic Generic Supervision (Version 2),,,Skills programme,Basic Generic Supervision (Version 2),,,910
9499,1,,,,,3479,652301,Turner,,,,,,,611
9500,,,,,,3487,653303,Fitter,,,,,,,611
9501,,,,,,3481,652302,Fitter and Turner,,,,,,,611
9502,,,,,,3473,651202,Welder,,,,,,,611
9504,,,,,,3487,653303,Fitter,,,,,,,611
9505,,,,,,3479,652301,Turner,,,,,,,611
9506,,,,,,3473,651202,Welder,,,,,,,611
9509,,,,,,3485,653101,Motor Mechanic,,,,,,,628
9511,,,,,,3545,684904,Automotive Electrician,,,,,,,628
9512,,,,,,3463,643202,Spraypainter,,,,,,,628
9513,,,,,,3533,671208,Automotive Electrician,,,,,,,628
9514,,,,,,3485,653101,Motor Mechanic,,,,,,,628
9516,,,,,,3530,671101,Electrician,,,,,,,629
9518,,,,,,3487,653303,Fitter,,,,,,,630
9519,,,,,,3479,652301,Turner,,,,,,,630
9520,,,,,,3473,651202,Welder,,,,,,,630
9522,,,,,,3355,514101,Hairdresser,,,,,,,630
9524,2,,,,,3531,671101,Electricians,,,,,,,782
9528,3,,,,,3481,652302,Fitter and Turner,,,,,,,27
9529,,,,,,3487,653303,Fitter,,,,,,,27
9530,,,,,,3479,652301,Turner,,,,,,,27
9532,,,,,,3487,653303,Fitter,,,,,,,26
9533,,,,,,3479,652301,Turner,,,,,,,26
9534,,,,,,3490,653306,Diesel Mechanic,,,,,,,26
9536,,,,,,3480,652302,Fitter,,,,,,,15
9537,,,,,,3481,652302,Fitter and Turner,,,,,,,15
9538,,,,,,3482,652302,Tool Jig & Die Maker,,,,,,,15
9539,,,,,,3483,652302,Turner,,,,,,,15
9541,,,,,,3490,653306,Diesel Mechanic,,,,,,,11
9542,,,,,,3488,653304,Diesel Fitter,,,,,,,11
9543,,,,,,3474,651302,Boilermaker,,,,,,,11
9544,,,,,,484,,Sheet Metal Worker,,,,,,,11
9545,,,,,,3473,651202,Welder,,,,,,,11
9546,,,,,,3485,653101,Motor Mechanic,,,,,,,11
9547,,,,,,3530,671101,Electrician,,,,,,,11
9549,,,,,,3474,651302,Boilermaker,,,,,,,25
9550,,,,,,3473,651202,Welder,,,,,,,25
9552,,,,,,3459,642601,Plumbing,,,,,,,13
9553,,,,,,3451,641201,Bricklaying,,,,,,,13
9554,,,,,,3452,641502,Carpenting,,,,,,,13
9555,,,,,,3454,641503,Joiner,,,,,,,13
9556,,,,,,3457,642302,Plastering,,,,,,,13
9557,,,,,,3455,642201,Tiling,,,,,,,13
9558,,,,,,3462,643101,Painting and Decorating,,,,,,,13
9560,,,,,,3530,671101,Electrician,,,,,,,24
9563,4,,,,,3473,651202,Welder,,,,,,,375
9564,,,,,,3473,651202,Welder,,,,,,,375
9565,,,,,,3479,652301,Turner,,,,,,,375
9567,,,,,,3473,651202,Welder,,,,,,,364
9570,,,,,,3483,652302,Turner,,,,,,,373
9573,1,,,,,3489,653306,Diesel Fuel Injection Mechanic,,,,,,,491
9576,2,,,,,3530,671101,Electrician,,,,,,,467
9577,,,,,,3473,651202,Welder,,,,,,,467
9579,3,,,,,3355,514101,Hairdresser,,,,,,,466
9581,4,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,468
9583,5,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,477
9585,6,,,,,3586,718302,Corrugated Board Manufacturing Machine Minding,,,,,,,487
9586,,,,,,3590,718304,Corrugated Board Printing and Finishing Machine Minding,,,,,,,487
9588,7,,,,,3497,662204,Lithography( Paper Section),,,,,,,493
9589,,,,,,3585,718302,Carton Making,,,,,,,493
9591,8,,,,,3533,671208,Automotive Electrician,,,,,,,293
9592,,,,,,3484,653101,Automotive Engine Fitter,,,,,,,293
9593,,,,,,3490,653306,Diesel Mechanic,,,,,,,293
9594,,,,,,3485,653101,Motor Mechanic,,,,,,,293
9596,9,,,,,3497,662204,Lithography( Paper Section),,,,,,,530
9599,10,,,,,3453,641502,Carpentry,,,,,,,507
9600,,,,,,3451,641201,Bricklaying,,,,,,,507
9601,,,,,,3456,642302,Plasterer,,,,,,,507
9602,,,,,,3458,642601,Plumber,,,,,,,507
9603,,,,,,3461,643101,Painter and Decoration,,,,,,,507
9605,,,,,,3544,684904,Automotive Body Repairer,,,,,,,507
9606,,,,,,3530,671101,Electrician,,,,,,,507
9607,,,,,,3485,653101,Motor Mechanic,,,,,,,507
9608,,,,,,3463,643202,Spraypainter,,,,,,,507
9610,11,,,,,3497,662204,Lithography( Paper Section),,,,,,,583
9612,12,,,,,3500,662208,Roll Label Machine Minding,,,,,,,632
9613,,,,,,3496,662201,Electronic Origination,,,,,,,632
9615,13,,,,,3496,662201,Electronic Origination,,,,,,,635
9616,,,,,,3497,662204,Lithography( Paper Section),,,,,,,635
9618,14,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,647
9620,15,,,,,3496,662201,Electronic Origination,,,,,,,655
9621,,,,,,3497,662204,Lithography( Paper Section),,,,,,,655
9622,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,655
9623,,,,,,3535,672107,Printers Electrician,,,,,,,655
9625,16,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,659
9626,,,,,,3532,671202,Printers Mechanic,,,,,,,659
9627,,,,,,3535,672107,Printers Electrician,,,,,,,659
9628,,,,,,3501,662209,Gravure Machine Minding,,,,,,,659
9630,17,,,,,3508,662304,Ruling -Cutting,,,,,,,659
9631,,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,659
9632,,,,,,3588,718304,Bag Making,,,,,,,659
9633,,,,,,3499,662206,Continuous Stationery Machine Minding,,,,,,,659
9634,,,,,,3587,718302,Laminating,,,,,,,659
9635,,,,,,3497,662204,Lithography( Paper Section),,,,,,,659
9636,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,659
9637,,,,,,3496,662201,Electronic Origination,,,,,,,659
9638,,,,,,3500,662208,Roll Label Machine Minding,,,,,,,659
9639,,,,,,3494,662105,Photo-Gravure Cylinder Processing,,,,,,,659
9641,18,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,661
9643,19,,,,,3497,662204,Lithography( Paper Section),,,,,,,706
9645,20,,,,,3589,718304,Can Making,,,,,,,713
9646,,,,,,3498,662205,Lithography ( Metal Decorating),,,,,,,713
9647,,,,,,3532,671202,Printers Mechanic,,,,,,,713
9648,,,,,,3535,672107,Printers Electrician,,,,,,,713
9650,21,,,,,3497,662204,Lithography( Paper Section),,,,,,,719
9653,22,,,,,3529,671101,Electrical Construction,,,,,,,735
9655,23,,,,,3532,671202,Printers Mechanic,,,,,,,786
9657,24,,,,,3544,684904,Automotive Body Repairer,,,,,,,789
9658,,,,,,3463,643202,Spraypainter,,,,,,,789
9660,25,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,792
9662,26,,,,,3543,682303,National Certificate: Furniture Making: Wood,,,,,,,804
9664,,,,,,3543,682303,National Certificate: Furniture Making: Wood,,,,,,,805
9666,27,,,,,3496,662201,Electronic Origination,,,,,,,794
9667,,,,,,3497,662204,Lithography( Paper Section),,,,,,,794
9669,28,,,,,3506,662303,Bookbinding Craft - Cutting,,,,,,,827
9671,29,,,,,3500,662208,Roll Label Machine Minding,,,,,,,837
9673,30,,,,,3497,662204,Lithography( Paper Section),,,,,,,840
9675,31,,,,,3497,662204,Lithography( Paper Section),,,,,,,842
9676,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,842
9678,32,,,,,3533,671208,Automotive Electrician,,,,,,,870
9679,,,,,,3490,653306,Diesel Mechanic,,,,,,,870
9680,,,,,,3485,653101,Motor Mechanic,,,,,,,870
9681,,,,,,3486,653103,Motorcycle and Scooter Mechanic,,,,,,,870
9683,33,,,,,3114,314107,"Technical Dyer Finisher, Weaving Mechancian - Rapier Loom",,,,,,,871
9685,34,,,,,3496,662201,Electronic Origination,,,,,,,874
9686,,,,,,3497,662204,Lithography( Paper Section),,,,,,,874
9687,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,874
9689,35,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,880
9690,,,,,,3496,662201,Electronic Origination,,,,,,,880
9691,,,,,,3532,671202,Printers Mechanic,,,,,,,880
9692,,,,,,3535,672107,Printers Electrician,,,,,,,880
9694,36,,,,,8,,???,,,,,,,897
9696,37,,,,,3530,671101,Electrician,,,,,,,960
9697,,,,,,3534,672105,Instrument Mechanician,,,,,,,960
9700,38,,,,,3499,662206,Continuous Stationery Machine Minding,,,,,,,994
9701,,,,,,3532,671202,Printers Mechanic,,,,,,,994
9703,39,,,,,288,,Lithography( Paper Section),,,,,,,998
9705,40,,,,,3533,671208,Automotive Electrician,,,,,,,1026
9706,,,,,,3490,653306,Diesel Mechanic,,,,,,,1026
9707,,,,,,3485,653101,Motor Mechanic,,,,,,,1026
9709,41,,,,,3505,662215,Stationary and Envelope Machine Adjuster,,,,,,,1031
9711,42,,,,,3496,662201,Electronic Origination,,,,,,,1040
9712,,,,,,3497,662204,Lithography( Paper Section),,,,,,,1040
9713,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,1040
9715,43,,,,,3586,718302,Corrugated Board Manufacturing Machine Minding,,,,,,,1061
9716,,,,,,3590,718304,Corrugated Board Printing and Finishing Machine Minding,,,,,,,1061
9717,,,,,,3586,718302,Corrugated Board Manufacturing Machine Minding,,,,,,,1061
9718,,,,,,3590,718304,Corrugated Board Printing and Finishing Machine Minding,,,,,,,1061
9720,44,,,,,3497,662204,Lithography( Paper Section),,,,,,,1067
9721,,,,,,3585,718302,Carton Making,,,,,,,1067
9722,,,,,,3532,671202,Printers Mechanic,,,,,,,1067
9723,,,,,,3535,672107,Printers Electrician,,,,,,,1067
9725,,,,,,3504,662213,Rotary Printing and Re-Reeling -Gravure,,,,,,,1069
9726,,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,1069
9727,,,,,,3585,718302,Carton Making,,,,,,,1069
9729,,,,,,3586,718302,Corrugated Board Manufacturing Machine Minding,,,,,,,1070
9730,,,,,,3590,718304,Corrugated Board Printing and Finishing Machine Minding,,,,,,,1070
9731,,,,,,3532,671202,Printers Mechanic,,,,,,,1070
9732,,,,,,3535,672107,Printers Electrician,,,,,,,1070
9734,,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,1073
9736,,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,1075
9737,,,,,,3587,718302,Laminating,,,,,,,1075
9739,45,,,,,8,,???,,,,,,,1089
9741,46,,,,,3497,662204,Lithography( Paper Section),,,,,,,910
9742,,,,,,3497,662204,Lithography( Paper Section),,,,,,,40
9743,,,,,,3585,718302,Carton Making,,,,,,,40
9746,47,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,67
9748,,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,66
9750,48,,,,,3500,662208,Roll Label Machine Minding,,,,,,,68
9752,49,,,,,3497,662204,Lithography( Paper Section),,,,,,,70
9754,50,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,72
9755,,,,,,3497,662204,Lithography( Paper Section),,,,,,,72
9756,,,,,,3501,662209,Gravure Machine Minding,,,,,,,72
9757,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,72
9758,,,,,,3496,662201,Electronic Origination,,,,,,,72
9759,,,,,,3500,662208,Roll Label Machine Minding,,,,,,,72
9760,,,,,,3496,662201,Electronic Origination,,,,,,,72
9762,,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,74
9764,,,,,,3502,662211,Rotary Offset Machine Minding,,,,,,,77
9765,,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,77
9767,51,,,,,3497,662204,Lithography( Paper Section),,,,,,,79
9770,52,,,,,3474,651302,Boilermaker,,,,,,,97
9771,,,,,,3530,671101,Electrician,,,,,,,97
9772,,,,,,3487,653303,Fitter,,,,,,,97
9773,,,,,,3479,652301,Turner,,,,,,,97
9774,,,,,,3534,672105,Instrument Mechanician,,,,,,,97
9775,,,,,,3475,651501,Rigger,,,,,,,97
9776,,,,,,3473,651202,Welder,,,,,,,97
9778,53,,,,,3496,662201,Electronic Origination,,,,,,,112
9779,,,,,,3495,662106,Process Engraving,,,,,,,112
9781,54,,,,,288,,Lithography( Paper Section),,,,,,,114
9782,,,,,,3585,718302,Carton Making,,,,,,,114
9784,55,,,,,3497,662204,Lithography( Paper Section),,,,,,,125
9786,56,,,,,3507,662303,Bookbinding Mechanised -Cutting,,,,,,,126
9788,57,,,,,3532,671202,Printers Mechanic,,,,,,,128
9789,,,,,,3535,672107,Printers Electrician,,,,,,,128
9791,58,,,,,3500,662208,Roll Label Machine Minding,,,,,,,146
9793,,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,147
9796,59,,,,,3529,671101,Electrical Construction,,,,,,,130
9798,,,,,,3534,672105,Instrument Mechanician,,,,,,,134
9799,,,,,,3530,671101,Electrician,,,,,,,134
9800,,,,,,3531,671101,Electricians,,,,,,,131
9802,,,,,,3530,671101,Electrician,,,,,,,133
9805,60,,,,,3586,718302,Corrugated Board Manufacturing Machine Minding,,,,,,,175
9806,,,,,,3590,718304,Corrugated Board Printing and Finishing Machine Minding,,,,,,,175
9808,61,,,,,3355,514101,Hairdresser,,,,,,,157
9810,62,,,,,3496,662201,Electronic Origination,,,,,,,178
9811,,,,,,3497,662204,Lithography( Paper Section),,,,,,,178
9812,,,,,,3495,662106,Process Engraving,,,,,,,178
9814,63,,,,,3491,653306,Forklift Mechanic,,,,,,,192
9816,64,,,,,3113,314107,Spinning Mechanician: Long Staple,,,,,,,185
9818,65,,,,,3497,662204,Lithography( Paper Section),,,,,,,187
9819,,,,,,3500,662208,Roll Label Machine Minding,,,,,,,187
9821,66,,,,,3503,662212,Rotary Printing and Re-Reeling - Flexography,,,,,,,191
