Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Sub_Specialisation,Field,ID,ETQAs_ID
3097,258881,U/S: Design complex tables and queries using a graphical user interface (GUI) based database to solve a given problem,5,NQF 4,Unit standard,,,,,2266,9
3098,258882,U/S: Manipulate data and ensure integrity,4,NQF 4,Unit standard,,,,,2267,9
3099,258883,U/S: Use generic functions in a Graphical User Interface (GUI)-environment,4,NQF 1,Unit standard,,,,,2268,9
31,,Advanced Diploma in Medical and Surgical Nursing (HEQSF aligned 120 credits: Contact Mode),,,Advanced Diploma,Medical and Surgical Nursing,,,,2269,13
3100,258897,U/S: Apply electronic messaging and calendar application,2,NQF 2,Unit standard,,,,,2270,9
3101,258898,U/S: Review and create documents using a Graphical User Interface (GUI)-based word processor,7,NQF 3,Unit standard,,,,,2271,9
3102,260217,U/S: Demonstrate understanding of legal aspects pertaining to human resources in a school,,NQF 4,Unit standard,,,,,2272,25
3103,260237,U/S: Plan for school development,,NQF 4,Unit standard,,,,,2273,25
3104,260257,U/S: Demonstrate knowledge of the legislative framework for school governance,,NQF 4,Unit standard,,,,,2274,25
3105,260277,U/S: Administer school assets,,NQF 4,Unit standard,,,,,2275,25
3106,260337,U/S: Develop and implement policy for school governance,,NQF 4,Unit standard,,,,,2276,25
3107,260357,U/S: Prepare and monitor the budget of a school,,NQF 4,Unit standard,,,,,2277,25
3108,263976,U/S: Demonstrate understanding of the outcomes-based education and training approach within the context of a National Qualifications Framework,,NQF 5,Unit standard,,,,,2278,25
3109,263982,U/S: Manage assessment in a learning organisation,,NQF 6,Unit standard,,,,,2279,25
3110,264182,U/S: Operate brushcutters in the horticultural environment,4,NQF 2,Unit standard,,,,,2280,20
3111,264195,U/S: Operate chainsaws for limbing and logging at ground level,6,NQF 2,Unit standard,,,,,2281,20
3112,264256,U/S: Implement a pre-designed peer education programme in a specific setting under supervision,,NQF 2,Unit standard,,,,,2282,25
3113,314107,Spinning Mechanician: Long Staple,,,Trade Test,Spinning Mechanician,Long Staple,,,2283,11
3114,314107,"Technical Dyer Finisher, Weaving Mechancian - Rapier Loom",,,Trade Test,"Technical Dyer Finisher, Weaving Mechancian - Rapier Loom",,,,2284,11
3115,3195,Bachelor of Medicine: Bachelor of Surgery,1168,NQF Level 08,Bachelor,Medicine,Bachelor of Surgery,,,2285,15
3116,3201,Postgraduate Diploma: Engineering,140,NQF Level 08,Postgraduate Diploma,Engineering,,,,2286,15
3117,3211,Postgraduate Diploma: Engineering Management,140,NQF Level 08,Postgraduate Diploma,Engineering Management,,,,2287,15
3118,3219,Postgraduate Diploma: Industrial Administration,140,NQF Level 08,Postgraduate Diploma,Industrial Administration,,,,2288,15
3119,3229,Certificate: Engineering Management,120,Level TBA: Pre-2009 was L5,Certificate,Engineering Management,,,,2289,15
312,,National Certificate (Vocational) Engineering & Related Design:Motor Mechanics,,,NCV,Engineering & Related Design,,,Engineering,2290,16
3120,3297,Master of Arts: Clinical Psychology,192,NQF Level 09,Master,Arts,Clinical Psychology,,,2291,15
3121,3317,Master of Business Science: Research,120,NQF Level 09,Master,Business Science,Research,,,2292,15
3122,3345,Bachelor of Science: Physiotherapy,500,NQF Level 08,Bachelor,Science,Physiotherapy,,,2293,15
3123,3365,Master of Family Medicine,120,NQF Level 09,Master,Family Medicine,,,,2294,15
3124,336759,"U/S: Demonstrate an understanding of the origin, purpose and function of raw materials used in the manufacturing of pasta",,,Unit standard,,,,,2295,3
3125,336761,"U/S: Dry a food product during the manufacturing of cereals, snacks, pasta or condiments",,,Unit standard,,,,,2296,3
3126,336763,U/S: Mix or blend food raw materials for processing using automated equipment,,,Unit standard,,,,,2297,3
3127,336780,"U/S: Cool a food product during the manufacturing of cereals, snacks, pasta or condiments",,,Unit standard,,,,,2298,3
3128,3397,Master of Science: Audiology,120,NQF Level 09,Master,Science,Audiology,,,2299,15
3129,3409,Master of Science: Medicine: Research,120,NQF Level 09,Master,Science,Medicine,Research,,2300,15
3130,3437,Master of Science: Occupational Therapy,120,NQF Level 09,Master,Science,Occupational Therapy,,,2301,15
3131,3445,Master of Science: Speech-Language Pathology,120,NQF Level 09,Master,Science,Speech-Language Pathology,,,2302,15
3132,3461,Advanced University Diploma: Nursing Education,120,NQF Level 07,Advanced University Diploma,Nursing Education,,,,2303,15
3133,3481,Master of Philosophy: Environmental Science,120,NQF Level 09,Master,Philosophy,Environmental Science,,,2304,15
3134,3497,Bachelor of Science: Occupational Therapy,440,NQF Level 07,Bachelor,Science,Occupational Therapy,,,2305,15
3135,3511,Bachelor of Social Science: Social Work,360,NQF Level 07,Bachelor,Social Science,Social Work,,,2306,15
3136,3529,Bachelor of Science: Medicine Honours: Applied Ana,120,NQF Level 08,Bachelor (Honours),Science,Medicine,Applied Ana,,2307,15
3137,3553,Bachelor of Science: Medicine Honours: Biological,120,NQF Level 08,Bachelor (Honours),Science,Medicine,Biological,,2308,15
3138,3573,Bachelor of Science: Medicine Honours: Human Genet,120,NQF Level 08,Bachelor (Honours),Science,Medicine,Human Genet,,2309,15
3139,3585,Bachelor of Science Honours: Medicine: Nutrition a,120,NQF Level 08,Bachelor (Honours),Science,Medicine,Nutrition a,,2310,15
314,,"National Certificate (Vocational) Finance, Economics & Accounting",,,NCV,"Finance, Economics and Accounting",,,Business,2311,16
3140,35958,Diploma: Office Administration,360,NQF Level 06,Diploma,Office Administration,,,,2312,2
3141,36045,Certificate: Business Management,120,,Certificate,Business Management,,,,2313,21
3142,3621,Bachelor of Science: Medicine Honours: Cell Biolog,120,NQF Level 08,Bachelor (Honours),Science,Medicine,Cell Biolog,,2314,15
3143,36213,National Diploma: Technical Financial Accounting,251,NQF Level 05,National Diploma,Technical Financial Accounting,,,,2315,2
3144,36436,National Certificate: Local Economic Development,163,4,National Certificate,Local Economic Development,,,,2316,7
3145,36437,National Certificate: Local Economic Development,144,6,National Certificate,Local Economic Development,,,,2317,7
3146,36438,National Certificate: Local Economic Development,142,5,National Certificate,Local Economic Development,,,,2318,7
3147,3649,Master of Medicine: Anatomical Pathology,240,NQF Level 09,Master,Medicine,Anatomical Pathology,,,2319,15
3148,3657,Master of Philosophy: Environmental Geochemistry,120,NQF Level 09,Master,Philosophy,Environmental Geochemistry,,,2320,15
3149,3667,Master of Philosophy: Economics: Research,120,NQF Level 09,Master,Philosophy,Economics,Research,,2321,15
3150,3681,Master of Philosophy: Commerce,120,NQF Level 09,Master,Philosophy,Commerce,,,2322,15
3151,3683,Master of Philosophy: Mathematics of Finance,120,NQF Level 09,Master,Philosophy,Mathematics of Finance,,,2323,15
3152,3689,Master of Philosophy: Comparative and Internationa,120,NQF Level 09,Master,Philosophy,Comparative and Internationa,,,2324,15
3153,3693,Master of Philosophy: Systematics and Biodiversity,120,NQF Level 09,Master,Philosophy,Systematics and Biodiversity,,,2325,15
3154,3699,Master of Philosophy: Afrikaans and Netherlandic S,120,NQF Level 09,Master,Philosophy,Afrikaans and Netherlandic S,,,2326,15
3155,3707,Master of Philosophy: Criminology: Research,120,NQF Level 09,Master,Philosophy,Criminology,Research,,2327,15
3156,3751,Bachelor of Music Honours: Musicology,120,NQF Level 08,Bachelor (Honours),Music,Musicology,,,2328,15
3157,3783,Master of Education: Adult Education: Research,120,NQF Level 09,Master,Education,Adult Education,Research,,2329,15
3158,3793,Master of Education: Educational Administration,120,NQF Level 09,Master,Education,Educational Administration,,,2330,15
3159,3795,Master of Education: Applied Language Studies,120,NQF Level 09,Master,Education,Applied Language Studies,,,2331,15
316,,National Certificate (Vocational) Information Technology & Computer Science,,,NCV,Information Technology & Computer Science,,,IT,2332,16
3160,3801,Master of Education: Research,120,NQF Level 09,Master,Education,Research,,,2333,15
3161,3805,Master of Education: Curriculum,120,NQF Level 09,Master,Education,Curriculum,,,2334,15
3162,3811,Master of Education: Planning and Social Policy,120,NQF Level 09,Master,Education,Planning and Social Policy,,,2335,15
3163,3815,Master of Education: History Education,120,NQF Level 09,Master,Education,History Education,,,2336,15
3164,3821,Master of Philosophy: Drama: Research,120,NQF Level 09,Master,Philosophy,Drama,Research,,2337,15
3165,3827,Master of Philosophy: Education: Research,120,NQF Level 09,Master,Philosophy,Education,Research,,2338,15
3166,3841,Master of Philosophy: Classics: Research,120,NQF Level 09,Master,Philosophy,Classics,Research,,2339,15
3167,3871,Master of Philosophy: Archaeology: Research,120,NQF Level 09,Master,Philosophy,Archaeology,Research,,2340,15
3168,3883,Master of Philosophy: Applied Mathematics,120,NQF Level 09,Master,Philosophy,Applied Mathematics,,,2341,15
3169,3897,Master of Philosophy: Ancient History: Research,120,NQF Level 09,Master,Philosophy,Ancient History,Research,,2342,15
317,,National Certificate (Vocational) Office Administration,,,NCV,Office Administration,,,Business,2343,16
3170,3905,Doctor of Education,240,NQF Level 10,Doctor,Education,,,,2344,15
3171,3933,Bachelor of Architectural Studies,420,NQF Level 07,Bachelor,Architectural Studies,,,,2345,15
3172,3945,Bachelor of Architecture,420,Level TBA: Pre-2009 was L7,Bachelor,Architecture,,,,2346,15
3173,3953,Bachelor of Science: Construction Management,560,NQF Level 08,Bachelor,Science,Construction Management,,,2347,15
3174,3977,Master of Architecture,160,NQF Level 09,Master,Architecture,,,,2348,15
3175,3993,Master of Science: Construction Economics and Mana,120,NQF Level 09,Master,Science,Construction Economics and Mana,,,2349,15
3176,4003,Master of Philosophy: Dance: Research,120,NQF Level 09,Master,Philosophy,Dance,Research,,2350,15
3177,4015,Master of Philosophy: Housing Development and Mana,230,NQF Level 09,Master,Philosophy,Housing Development and Mana,,,2351,15
3178,4029,Doctor of Philosophy: Physical Planning and Constr,320,NQF Level 10,Doctor,Philosophy,Physical Planning and Constr,,,2352,15
3179,4043,Bachelor of Arts: Historical Studies,360,NQF Level 07,Bachelor,Arts,Historical Studies,,,2353,15
318,,National Certificate (Vocational) Primary Health,,,NCV,Primary Health,,,,2354,16
3180,4075,Bachelor of Social Science: Individual: Society an,360,NQF Level 07,Bachelor,Social Science,Individual,Society an,,2355,15
3181,4077,Bachelor of Social Science: Development Studies an,360,NQF Level 07,Bachelor,Social Science,Development Studies an,,,2356,15
3182,4083,Bachelor of Arts Honours: Jewish Civilisation,120,NQF Level 08,Bachelor (Honours),Arts,Jewish Civilisation,,,2357,15
3183,4087,Bachelor of Science Honours: Environmental and Geo,120,NQF Level 08,Bachelor (Honours),Science,Environmental and Geo,,,2358,15
3184,4091,Bachelor of Social Science Honours: African Studie,120,NQF Level 08,Bachelor (Honours),Social Science,African Studie,,,2359,15
3185,4103,Master of Arts: Sociology: Research,120,NQF Level 09,Master,Arts,Sociology,Research,,2360,15
3186,4115,Master of Arts: Education: Applied Language Studie,120,NQF Level 09,Master,Arts,Education,Applied Language Studie,,2361,15
3187,4123,Master of Arts: European Literary and Cultural Stu,192,NQF Level 09,Master,Arts,European Literary and Cultural Stu,,,2362,15
3188,4127,Master of Arts: African Languages: Research,120,NQF Level 09,Master,Arts,African Languages,Research,,2363,15
3189,4137,Master of Arts: Linguistics,192,NQF Level 09,Master,Arts,Linguistics,,,2364,15
3190,4165,Master of Arts: Hebrew Language and Literature,192,NQF Level 09,Master,Arts,Hebrew Language and Literature,,,2365,15
3191,4173,Bachelor of Arts Honours: European Literary and Cu,120,NQF Level 08,Bachelor (Honours),Arts,European Literary and Cu,,,2366,15
3192,4179,Master of Arts: Historical Studies,192,NQF Level 09,Master,Arts,Historical Studies,,,2367,15
3193,4187,Master of Arts: Psychological Research,120,NQF Level 09,Master,Arts,Psychological Research,,,2368,15
3194,4193,Master of Arts: Religious Studies: Research,120,NQF Level 09,Master,Arts,Religious Studies,Research,,2369,15
3195,4227,Master of Social Science: Gender and Transformatio,120,NQF Level 09,Master,Social Science,Gender and Transformatio,,,2370,15
3196,4235,Master of Social Science,120,NQF Level 09,Master,Social Science,,,,2371,15
3197,4275,Master of Social Science: Philosophy,192,NQF Level 09,Master,Social Science,Philosophy,,,2372,15
3198,4293,Master of Social Science: Social Anthropology,192,NQF Level 09,Master,Social Science,Social Anthropology,,,2373,15
3199,4303,Master of Philosophy: Education: Applied Language,120,NQF Level 09,Master,Philosophy,Education,Applied Language,,2374,15
32,,Advanced Diploma in Multimedia Design and Production,,,Advanced Diploma,Multimedia Design and Production,,,,2375,13
320,,National Certificate (Vocational):Building & Civil Construction,,,NCV,Building & Civil Engineering,,,Engineering,2376,16
3200,4309,Master of Philosophy: Analytical Chemistry,120,NQF Level 09,Master,Philosophy,Analytical Chemistry,,,2377,15
3201,4357,Master of Philosophy: Education: Planning and Soci,120,NQF Level 09,Master,Philosophy,Education,Planning and Soci,,2378,15
3202,4367,Master of Arts: Philosophy: Research,120,NQF Level 09,Master,Arts,Philosophy,Research,,2379,15
3203,4381,Doctor of Philosophy: Applied Mathematics,240,NQF Level 10,Doctor,Philosophy,Applied Mathematics,,,2380,15
3204,4393,Postgraduate Diploma: Law,120,NQF Level 08,Postgraduate Diploma,Law,,,,2381,15
3205,4397,Bachelor of Arts: Law and Humanities,360,NQF Level 07,Bachelor,Arts,Law and Humanities,,,2382,15
3206,4403,Bachelor of Business Science: Management Studies,576,NQF Level 08,Bachelor,Business Science,Management Studies,,,2383,15
3207,4411,Bachelor of Business Science: Actuarial Science,576,NQF Level 08,Bachelor,Business Science,Actuarial Science,,,2384,15
3208,4427,Bachelor of Commerce: Economics and Law,432,NQF Level 07,Bachelor,Commerce,Economics and Law,,,2385,15
3209,4431,Bachelor of Commerce: Information Systems,432,NQF Level 07,Bachelor,Commerce,Information Systems,,,2386,15
3210,4437,Bachelor of Commerce: Economics and Statistics,432,NQF Level 07,Bachelor,Commerce,Economics and Statistics,,,2387,15
3211,4445,Bachelor of Commerce: Economics and Finance,432,NQF Level 07,Bachelor,Commerce,Economics and Finance,,,2388,15
3212,4459,Bachelor of Arts Honours: Environmental and Geogra,120,NQF Level 08,Bachelor (Honours),Arts,Environmental and Geogra,,,2389,15
3213,4467,Bachelor of Commerce Honours: Economics,120,NQF Level 08,Bachelor (Honours),Commerce,Economics,,,2390,15
3214,4477,Bachelor of Geographical Science Honours: Freshwat,120,NQF Level 08,Bachelor (Honours),Geographical Science,Freshwat,,,2391,15
3215,4485,Bachelor of Science Honours: Geochemistry,120,NQF Level 08,Bachelor (Honours),Science,Geochemistry,,,2392,15
3216,4499,Bachelor of Science Honours: Industrial Mathematic,120,NQF Level 08,Bachelor (Honours),Science,Industrial Mathematic,,,2393,15
